x,y,objectid,mill_name,latitude,longitude,rspo_model,cert,id,prnt_comp,country,state,sub_state,alt_name,address,globalid,Group_Name
10.90936,103.8345,3435,MONORUM PALM OIL MILL,10.90936,103.8345,"RSPO Certified, IP",RSPO Certified,PO1000003115,"MONG RETHTHY INVESTMENT CAMBODIA OIL PALM CO., LTD",Cambodia,Krong Preah Sihanouk,Prey Nob,unspecified,1-Fully Verified,{5F4279C3-F624-41F5-9918-C493D33E58A8},MRICOP
15.68872,-87.06511,3436,COMPAÑÍA AGRICOLA INDUSTRIAL CEIBEÑA S.A.  (CAICESA),15.68872,-87.06511,"RSPO Certified, MB",RSPO Certified,PO1000003116,COMPAÑÍA AGRICOLA INDUSTRIAL CEIBEÑA S.A.  (CAICESA),Honduras,Atlántida,San Francisco,unspecified,1-Fully Verified,{008AA856-19B3-4D4D-B0B3-8349845A071C},GRUPO JAREMAR
15.73202,-87.58903,3437,AGRICOLA TORNABE SA DE CV (AGROTOR),15.73202,-87.58903,"RSPO Certified, MB",RSPO Certified,PO1000003117,AGRICOLA TORNABE SA DE CV (AGROTOR),Honduras,Atlántida,Tela,unspecified,1-Fully Verified,{FBFE6202-D927-4FF9-B31E-230901D1DEFE},GRUPO JAREMAR
-2.41722,111.55472,3438,SELANGKUN,-2.41722,111.55472,"RSPO Certified, MB",RSPO Certified,PO1000003120,SAWIT SUMBERMAS SARANA,Indonesia,Kalimantan Tengah,Kotawaringin Barat,unspecified,1-Fully Verified,{1CA31619-3AB0-4DE1-AE2C-99CB1E03B910},CITRA BORNEO INDAH (CBI)
-2.16469,112.56942,3439,MENTAYA SAWIT MAS,-2.16469,112.56942,"RSPO Certified, MB",RSPO Certified,PO1000003150,MENTAYA SAWIT MAS,Indonesia,Kalimantan Tengah,Kotawaringin Timur,unspecified,2-High Confidence,{35A8B239-34F9-47CF-AC3F-F3F6B28E85BC},WILMAR
4.49344,-72.84431,3440,EXTRACTORA DEL SUR DE CASANARE S.A.S.,4.49344,-72.84431,"RSPO Certified, MB",RSPO Certified,PO1000003177,EXTRACTORA DEL SUR DE CASANARE S.A.S.,Colombia,Casanare,Villanueva,unspecified,1-Fully Verified,{0C588C19-802B-4F99-8EFA-7CD1EEEB1952},PALMAR DEL ORIENTE / ALIANZA TEAM
5.42384,118.14542,3441,PONTIAN FICO,5.42384,118.14542,unspecified,Not RSPO Certified,PO1000003196,PONTIAN UNITED PLANTATIONS BERHAD,Malaysia,Sabah,Kinabatangan,unspecified,1-Fully Verified,{1B897A2E-E7C2-40C2-A8DA-308742567017},FGV HOLDINGS BERHAD
3.14408,99.37348,3442,GUNUNG BAYU,3.14408,99.37348,"RSPO Certified, MB",RSPO Certified,PO1000003210,PERKEBUNAN NUSANTARA IV,Indonesia,Sumatera Utara,Simalungun,unspecified,1-Fully Verified,{32A679D0-A1E9-463B-B3C6-737E26075F1B},PTPN III
-2.44139,104.41944,3443,MUKUT,-2.44139,104.41944,"RSPO Certified, IP",RSPO Certified,PO1000003254,HINDOLI,Indonesia,Sumatera Selatan,Musi Banyuasin,unspecified,1-Fully Verified,{BBD128DA-AA06-4600-ACB9-44FD5B9C551E},CARGILL
-2.26525,111.72308,3444,SUAYAP,-2.26525,111.72308,"RSPO Certified, MB",RSPO Certified,PO1000003257,MITRA MENDAWAI SEJATI,Indonesia,Kalimantan Tengah,Kotawaringin Barat,unspecified,1-Fully Verified,{5430FD12-C7F2-4B7C-9436-D41EF0EFA420},CITRA BORNEO INDAH (CBI)
-2.60415,111.66735,3445,NATAI BARU,-2.60415,111.66735,"RSPO Certified, MB",RSPO Certified,PO1000003258,KALIMANTAN SAWIT ABADI,Indonesia,Kalimantan Tengah,Kotawaringin Barat,unspecified,2-High Confidence,{9D33B0AB-3C10-4A3D-8673-D01D741B2918},CITRA BORNEO INDAH (CBI)
4.10694,101.80139,3446,TERSANG,4.10694,101.80139,unspecified,Not RSPO Certified,PO1000003262,FGV PALM INDUSTRIES SDN BHD,Malaysia,Pahang,Lipis,unspecified,1-Fully Verified,{1B53DCB1-E361-4267-8CB1-230AFF58C916},FGV HOLDINGS BERHAD
10.09797,-73.23556,3447,OLEOFLORES,10.09797,-73.23556,"RSPO Certified, MB",RSPO Certified,PO1000003324,GRUPO OLEOFLORES,Colombia,Cesar,La Paz,unspecified,1-Fully Verified,{131BADC8-E72D-46EE-A9BC-E8E243E2CA99},OLEOFLORES
-2.56225,112.76807,3448,SUNGAI BINTI,-2.56225,112.76807,"RSPO Certified, MB",RSPO Certified,PO1000003333,AGRO BUKIT,Indonesia,Kalimantan Tengah,Kotawaringin Timur,unspecified,1-Fully Verified,{DE5E63EC-633A-4E38-8D9B-F193989D9446},GOODHOPE
2.29123,102.99555,3449,MAOKIL,2.29123,102.99555,"RSPO Certified, MB",RSPO Certified,PO1000003359,FGV PALM INDUSTRIES SDN BHD,Malaysia,Johor,Muar,unspecified,1-Fully Verified,{287269A1-192C-4C6A-AB57-50B6E9789F2F},FGV HOLDINGS BERHAD
1.66694,104.02694,3450,AIR TAWAR,1.66694,104.02694,unspecified,Not RSPO Certified,PO1000003414,FGV PALM INDUSTRIES SDN BHD,Malaysia,Johor,Kota Tinggi,unspecified,1-Fully Verified,{6FB2D8CD-3CA3-4C63-BA6A-10292991AA16},FGV HOLDINGS BERHAD
-2.83578,112.57178,3451,RIMBA HARAPAN SAKTI,-2.83578,112.57178,"RSPO Certified, MB",RSPO Certified,PO1000003486,RIMBA HARAPAN SAKTI,Indonesia,Kalimantan Tengah,Seruyan,unspecified,1-Fully Verified,{B0D3E568-E16B-467A-9928-DEE6EA46CC69},WILMAR
-2.44583,110.26583,3452,KENDAWANGAN,-2.44583,110.26583,"RSPO Certified, MB",RSPO Certified,PO1000003491,GUNAJAYA KARYA GEMILANG,Indonesia,Kalimantan Barat,Ketapang,unspecified,1-Fully Verified,{4CF43F0A-71DC-454E-856C-32BF8A788F0C},BUMITAMA GUNAJAYA AGRO (BGA)
5.65717,117.83753,3453,KRETAM,5.65717,117.83753,"RSPO Certified, IP",RSPO Certified,PO1000003496,SYARIKAT KRETAM MILL SDN BHD,Malaysia,Sabah,Sandakan,unspecified,1-Fully Verified,{69057C81-B995-42B5-AD57-85AA7D7849D1},KRETAM HOLDINGS BERHAD
-2.72202,104.3586,3454,AGRO PALINDO SAKTI,-2.72202,104.3586,unspecified,Not RSPO Certified,PO1000003497,AGRO PALINDO SAKTI,Indonesia,Sumatera Selatan,Banyu Asin,unspecified,1-Fully Verified,{06C71BBB-2B52-43CE-A0C3-F8005AD88944},WILMAR
7.74324,99.30956,3455,PITAK PALM OIL CO.,7.74324,99.30956,"RSPO Certified, MB",RSPO Certified,PO1000003666,PITAK PALM OIL CO.,Thailand,Trang,Sikao,unspecified,1-Fully Verified,{50025880-4DDE-43FA-BBE5-1E45204AE7B8},UNKNOWN
1.54539,104.20935,3456,KILANG KELAPA SAWIT SIANG,1.54539,104.20935,unspecified,Not RSPO Certified,PO1000003711,AA SAWIT SDN BHD,Malaysia,Johor,Kota Tinggi,unspecified,1-Fully Verified,{F871218B-C950-47B5-8E54-F77E01379F8E},UNKNOWN
2.91192,102.77981,3457,ACE OIL MILL,2.91192,102.77981,unspecified,Not RSPO Certified,PO1000003712,ACE OIL MILL SDN BHD,Malaysia,Pahang,Rompin,unspecified,1-Fully Verified,{1488E111-0E8E-4A70-A157-AE0B26122D81},ACE AGRICULTURAL SDN BHD
2.25147,103.05131,3458,JOHOR LABIS,2.25147,103.05131,unspecified,Not RSPO Certified,PO1000003713,ACHI JAYA PLANTATIONS SDN BHD,Malaysia,Johor,Segamat,unspecified,2-High Confidence,{ED9BF779-09BA-4E08-96E8-DA27DC3B7E97},ACHI JAYA PLANTATIONS SDN BHD
3.58544,113.67065,3459,ALAMBUMI,3.58544,113.67065,unspecified,Not RSPO Certified,PO1000003714,ALAMBUMI PALM OIL MILL SDN BHD,Malaysia,Sarawak,Miri,unspecified,1-Fully Verified,{5E907EC4-2E5C-4001-8B0B-78C5FEADC18C},ALTO SDN BHD
5.27879,100.68609,3460,ARAH KAWASAN,5.27879,100.68609,unspecified,Not RSPO Certified,PO1000003715,ARAH KAWASAN SDN BHD,Malaysia,Kedah,Bandar Baharu,unspecified,1-Fully Verified,{B9AB05E8-E4E1-43D3-9D6D-6BC88AA378D3},ARAH KAWASAN SDN BHD
4.53148,100.73058,3461,AWAN TIMUR,4.53148,100.73058,unspecified,Not RSPO Certified,PO1000003716,AWAN TIMUR PALM OIL MILL RESOURCES (PERAK) SDN BHD,Malaysia,Perak,Larut and Matang,unspecified,1-Fully Verified,{5902873D-5723-4A27-93EE-3D84BEDF646B},AWAN TIMUR GROUP
4.37906,118.18612,3462,BALUNG,4.37906,118.18612,unspecified,Not RSPO Certified,PO1000003717,BALUNG PALM OIL MILL SDN BHD,Malaysia,Sabah,Tawau,unspecified,2-High Confidence,{394C7557-ADC8-4FE4-90B4-4E87AF3E2E4F},MALAYSIAN KUWAIT INVESTMENT CO. SDN BHD
2.04555,102.8798,3463,BAN DUNG,2.04555,102.8798,unspecified,Not RSPO Certified,PO1000003718,BAN DUNG PALM OIL INDUSTRIES SDN BHD,Malaysia,Johor,Batu Pahat,unspecified,1-Fully Verified,{34734CD7-3B67-4A59-A8D9-C2B4A2E9116F},BAN DUNG PALM OIL INDUSTRIES SDN BHD
3.06321,113.06815,3464,BBC,3.06321,113.06815,unspecified,Not RSPO Certified,PO1000003719,BBC PALM OIL MILL SDN BHD,Malaysia,Sarawak,Bintulu,unspecified,1-Fully Verified,{B89A1042-5416-4952-A33E-867AE80AEF2C},BBC HOLDINGS (SARAWAK) SDN BHD
5.30861,115.705,3465,BEAUFORT,5.30861,115.705,unspecified,Not RSPO Certified,PO1000003720,BEAUFORT PALM OIL MILL SDN BHD,Malaysia,Sabah,Beaufort,unspecified,1-Fully Verified,{8123CF4C-9507-4C8D-ADEA-B1614E733428},NGIN KONG GROUP
2.16697,103.05845,3466,SYARIKAT PERUSAHAAN KELAPA SAWIT,2.16697,103.05845,unspecified,Not RSPO Certified,PO1000003721,SYARIKAT PERUSAHAAN KELAPA SAWIT SDN BHD,Malaysia,Johor,Segamat,unspecified,2-High Confidence,{4EC74FF0-F57C-4D02-888B-B0E01521FCAD},BELL GROUP
3.7922,101.3519,3467,LIMA BLAS,3.7922,101.3519,unspecified,Not RSPO Certified,PO1000003723,UNITED PLANTATIONS BHD,Malaysia,Selangor,Hulu Selangor,unspecified,1-Fully Verified,{004F0442-9A05-47CA-9199-6D86EFB99E4A},UNITED PLANTATIONS
1.91678,102.89175,3468,BELL PALM INDUSTRIES,1.91678,102.89175,unspecified,Not RSPO Certified,PO1000003724,BELL PALM INDUSTRIES SDN BHD,Malaysia,Johor,Batu Pahat,unspecified,1-Fully Verified,{EC43FDFD-5727-40B5-A5B0-56DEEBC71AC0},BELL GROUP
3.2763,113.42661,3469,BORNEO AGRO-RESOURCES,3.2763,113.42661,unspecified,Not RSPO Certified,PO1000003725,BORNEO AGRO-RESOURCES SDN BHD,Malaysia,Sarawak,Bintulu,unspecified,1-Fully Verified,{11E5AE41-8EB4-4F91-8F03-65292C4E3DFA},BORNEO AGRO-RESOURCES SDN BHD
4.37177,118.10149,3470,APAS BALUNG,4.37177,118.10149,unspecified,Not RSPO Certified,PO1000003726,SAWIT KINABALU SDN BHD,Malaysia,Sabah,Tawau,unspecified,1-Fully Verified,{C4B82369-F1E4-4FEF-B4A8-8DC4A197F551},SAWIT KINABALU SDN BHD
4.75734,118.1384,3471,KUNAK,4.75734,118.1384,unspecified,Not RSPO Certified,PO1000003727,SAWIT KINABALU SDN BHD,Malaysia,Sabah,Kunak,unspecified,1-Fully Verified,{BF081A4E-A2EE-44C0-A380-9BAD7E593C9D},SAWIT KINABALU SDN BHD
6.57174,116.70834,3472,LANGKON,6.57174,116.70834,unspecified,Not RSPO Certified,PO1000003728,SAWIT KINABALU SDN BHD,Malaysia,Sabah,Kota Marudu,unspecified,2-High Confidence,{8D791E97-0C31-401F-89DC-5405F3A8F3B0},SAWIT KINABALU SDN BHD
5.25601,115.65627,3473,LUMADAN,5.25601,115.65627,unspecified,Not RSPO Certified,PO1000003729,SAWIT KINABALU SDN BHD,Malaysia,Sabah,Beaufort,unspecified,1-Fully Verified,{6FF4E776-9587-4755-8291-9FA63C744787},SAWIT KINABALU SDN BHD
4.3577,117.35908,3474,SERUDUNG,4.3577,117.35908,unspecified,Not RSPO Certified,PO1000003731,SAWIT KINABALU SDN BHD,Malaysia,Sabah,Tawau,unspecified,1-Fully Verified,{AE857D0A-EE56-4069-95EE-30820C8F9A1F},SAWIT KINABALU SDN BHD
5.20433,118.13414,3475,SANDAU,5.20433,118.13414,unspecified,Not RSPO Certified,PO1000003732,SAWIT KINABALU SDN BHD,Malaysia,Sabah,Lahad Datu,unspecified,1-Fully Verified,{6469BCBA-D81C-49C2-A045-A020939F8AE9},SAWIT KINABALU SDN BHD
4.98972,118.5551,3476,SEBRANG,4.98972,118.5551,unspecified,Not RSPO Certified,PO1000003733,SAWIT KINABALU SDN BHD,Malaysia,Sabah,Lahad Datu,unspecified,1-Fully Verified,{1181A61E-3405-45C6-BA29-F12D68FBAC70},SAWIT KINABALU SDN BHD
4.48163,118.39817,3477,SEGARIA,4.48163,118.39817,"RSPO Certified, IP",RSPO Certified,PO1000003734,BOUSTEAD EMASTULIN SDN BHD,Malaysia,Sabah,Semporna,unspecified,1-Fully Verified,{84B533CF-FD22-42C8-B8E6-B2BCEBA4D9C0},BOUSTEAD PLANTATIONS BERHAD
2.16358,112.09952,3478,PELITA KANOWIT,2.16358,112.09952,unspecified,Not RSPO Certified,PO1000003735,BOUSTEAD PELITA KANOWIT OIL MILL SDN BHD,Malaysia,Sarawak,Kanowit,unspecified,1-Fully Verified,{0F22142F-9908-4DD0-BB88-E50C3EF1549F},BOUSTEAD PLANTATIONS BERHAD
6.25729,117.3132,3479,RIMBA NILAI,6.25729,117.3132,unspecified,Not RSPO Certified,PO1000003736,BOUSTEAD RIMBA NILAI SDN BHD,Malaysia,Sabah,Beluran,unspecified,1-Fully Verified,{54037EBF-3043-40A1-A16C-D8B1C602E6E3},BOUSTEAD PLANTATIONS BERHAD
5.21041,117.80966,3480,SEGAMAHA,5.21041,117.80966,"RSPO Certified, MB",RSPO Certified,PO1000003737,BOUSTEAD RIMBA NILAI SDN BHD,Malaysia,Sabah,Lahad Datu,unspecified,1-Fully Verified,{8CD6F1E6-ECD7-4689-A864-566419FDD896},BOUSTEAD PLANTATIONS BERHAD
1.56693,104.04494,3481,TELOK SENGAT,1.56693,104.04494,unspecified,Not RSPO Certified,PO1000003738,BOUSTEAD TELOK SENGAT SDN BHD,Malaysia,Johor,Kota Tinggi,unspecified,1-Fully Verified,{E2CACBF2-B5C1-4236-BED6-4BB4053E2F57},BOUSTEAD PLANTATIONS BERHAD
2.6663,102.807,3482,SELUMPUR,2.6663,102.807,unspecified,Not RSPO Certified,PO1000003739,KILANG KELAPA SAWIT SELUMPUR SDN BHD,Malaysia,Johor,Segamat,unspecified,1-Fully Verified,{FAD1DC13-64F9-441B-A44C-C3106A629A4D},KILANG KELAPA SAWIT SELUMPUR SDN BHD
4.89154,100.66898,3483,CENTRAL,4.89154,100.66898,unspecified,Not RSPO Certified,PO1000003740,CENTRAL PALM OIL MILL SDN BHD,Malaysia,Perak,Larut and Matang,unspecified,1-Fully Verified,{79BA9875-DE23-4446-B08C-78A811CA38D0},CAM RESOURCES BERHAD
6.2338,117.5288,3484,SABANG 1,6.2338,117.5288,unspecified,Not RSPO Certified,PO1000003741,IJM EDIBLE OILS SDN BHD,Malaysia,Sabah,Beluran,unspecified,1-Fully Verified,{AFE786BE-B055-4327-9417-30ED782BD49F},IJM PLANTATIONS BERHAD
5.71748,117.82761,3485,PROLIFIC YIELD,5.71748,117.82761,unspecified,Not RSPO Certified,PO1000003742,CEPATWAWASAN GROUP BERHAD,Malaysia,Sabah,Sandakan,unspecified,1-Fully Verified,{7F5794A1-0B9F-49BE-B4A8-A206B32869FE},MHC PLANTATIONS BHD
2.60089,102.62464,3486,CLASSIC,2.60089,102.62464,unspecified,Not RSPO Certified,PO1000003743,CLASSIC PALM OIL MILL SDN BHD,Malaysia,Negeri Sembilan,Tampin,unspecified,1-Fully Verified,{744DC1E7-847B-4C43-B53B-E773D933B28A},CLASSIC PALM OIL MILL SDN BHD
3.61977,103.16062,3487,DOMINION SQUARE,3.61977,103.16062,unspecified,Not RSPO Certified,PO1000003745,DOMINION SQUARE SDN BHD,Malaysia,Pahang,Kuantan,unspecified,1-Fully Verified,{9BF8794A-D0DB-400F-AF5A-C1663BA05704},LKPP CORPORATION SDN BHD
2.57795,102.42393,3488,GEDOK MAS,2.57795,102.42393,unspecified,Not RSPO Certified,PO1000003746,DUPONT & LEOSK ENTERPRISES SDN BHD,Malaysia,Negeri Sembilan,Tampin,unspecified,1-Fully Verified,{B9C83717-022C-4BEA-9E9F-1AD713FE24E7},DUPONT & LEOSK ENTERPRISES
4.95496,100.46892,3489,LADANG GULA,4.95496,100.46892,unspecified,Not RSPO Certified,PO1000003747,ENG THYE PLANTATIONS BERHAD,Malaysia,Perak,Kerian,unspecified,1-Fully Verified,{CC27DB7E-2B26-4D6B-A94B-29838B6D3F04},NEGRI SEMBILAN OIL PALMS BOARD
2.19475,103.87798,3490,RISDA SG AMBAT,2.19475,103.87798,unspecified,Not RSPO Certified,PO1000003749,RISDA ESTATES SDN BHD,Malaysia,Johor,Mersing,unspecified,1-Fully Verified,{17F84B4F-E353-48BA-A1DB-21C797C51815},RISDA ESTATES SDN BHD
2.73747,102.91056,3491,RISDA ULU KERATONG,2.73747,102.91056,unspecified,Not RSPO Certified,PO1000003750,RISDA ESTATES SDN BHD,Malaysia,Pahang,Rompin,unspecified,1-Fully Verified,{4E2509B4-7425-400D-B794-B55357E8A79A},RISDA ESTATES SDN BHD
5.64597,117.328,3492,EVER YIELD KKS,5.64597,117.328,unspecified,Not RSPO Certified,PO1000003751,EVER YIELD TRADING SDN BHD,Malaysia,Sabah,Beluran,unspecified,1-Fully Verified,{B0A18601-FDE9-4FFE-8C8B-83E511D0D4C5},BOUSTEAD PLANTATIONS BERHAD
2.96758,103.09244,3493,SAWIRA MAKMUR,2.96758,103.09244,unspecified,Not RSPO Certified,PO1000003752,KILANG SAWIRA MAKMUR SDN BHD,Malaysia,Pahang,Rompin,unspecified,1-Fully Verified,{57BE9488-8E68-4E6E-95B5-447E092DA365},FAR EAST HOLDINGS BERHAD
2.39068,102.88199,3494,FELCRA BUKIT KEPONG,2.39068,102.88199,unspecified,Not RSPO Certified,PO1000003753,FELCRA PROCESSING & ENGINEERING SDN BHD,Malaysia,Johor,Muar,unspecified,1-Fully Verified,{A07B67FE-149D-4168-AEAA-B30DCD747492},FELCRA BERHAD
3.57092,102.68569,3495,FELCRA MARAN,3.57092,102.68569,unspecified,Not RSPO Certified,PO1000003754,FELCRA PROCESSING & ENGINEERING SDN BHD,Malaysia,Pahang,Maran,unspecified,1-Fully Verified,{D6E9A861-3159-4CCB-90F6-93FAE45D2D07},FELCRA BERHAD
4.32352,100.93831,3496,FELCRA NASARUDDIN,4.32352,100.93831,unspecified,Not RSPO Certified,PO1000003755,FELCRA PROCESSING & ENGINEERING SDN BHD,Malaysia,Perak,Perak Tengah,unspecified,1-Fully Verified,{3BFADC61-7AE9-4B39-B80F-28117A89B36D},FELCRA BERHAD
4.14811,100.83977,3497,FELCRA SEBERANG PERAK,4.14811,100.83977,unspecified,Not RSPO Certified,PO1000003756,FELCRA PROCESSING & ENGINEERING SDN BHD,Malaysia,Perak,Perak Tengah,unspecified,1-Fully Verified,{A9FE9EFF-59CF-4D40-BF0C-5E0B5FD86350},FELCRA BERHAD
2.38824,103.8014,3498,FELCRA SUNGAI MELIKAI,2.38824,103.8014,unspecified,Not RSPO Certified,PO1000003757,FELCRA PROCESSING & ENGINEERING SDN BHD,Malaysia,Johor,Mersing,unspecified,1-Fully Verified,{275B413E-67EA-4F98-A703-7DAD69550EDE},FELCRA BERHAD
3.99961,101.16703,3499,FELCRA PROCESSING & ENGINEERING,3.99961,101.16703,unspecified,Not RSPO Certified,PO1000003758,FELCRA PROCESSING & ENGINEERING SDN BHD,Malaysia,Perak,Hilir Perak,unspecified,1-Fully Verified,{6BB581BC-FF72-44D0-9B49-C57582567BD0},FELCRA BERHAD
1.39056,110.45546,3500,FELCRA JAYA SAMARAHAN,1.39056,110.45546,unspecified,Not RSPO Certified,PO1000003759,FELCRA JAYA SAMARAHAN SDN BHD,Malaysia,Sarawak,Samarahan,unspecified,1-Fully Verified,{947BA13A-1FC5-4506-9A95-D1858B1F36EC},FELCRA BERHAD
3.36649,102.93127,3501,CHINI 3,3.36649,102.93127,"RSPO Certified, MB",RSPO Certified,PO1000003760,FGV PALM INDUSTRIES SDN BHD,Malaysia,Pahang,Pekan,unspecified,1-Fully Verified,{372F551F-7317-4D97-B783-22CD3AFA1C7B},FGV HOLDINGS BERHAD
5.35105,119.144,3502,JERAGAN BISTARI,5.35105,119.144,unspecified,Not RSPO Certified,PO1000003761,FGV PALM INDUSTRIES SDN BHD,Malaysia,Sabah,Kinabatangan,unspecified,1-Fully Verified,{7090EF98-418F-446C-A1AE-CB60A5AD969D},FGV HOLDINGS BERHAD
1.61955,109.94855,3503,SAMPADI,1.61955,109.94855,unspecified,Not RSPO Certified,PO1000003766,FGV PALM INDUSTRIES SDN BHD,Malaysia,Sarawak,Lundu,unspecified,1-Fully Verified,{EEBB4536-9AF2-4B43-8C02-5891CC2A5D12},FGV HOLDINGS BERHAD
2.05401,103.933,3504,TENGGAROH,2.05401,103.933,"RSPO Certified, MB",RSPO Certified,PO1000003767,FGV PALM INDUSTRIES SDN BHD,Malaysia,Johor,Mersing,unspecified,2-High Confidence,{CC391655-D98D-4EFD-A569-33B6C0AF7329},FGV HOLDINGS BERHAD
2.08206,104.00722,3505,TENGGAROH TIMOR,2.08206,104.00722,unspecified,Not RSPO Certified,PO1000003769,FGV PALM INDUSTRIES SDN BHD,Malaysia,Johor,Mersing,unspecified,1-Fully Verified,{5BA972C4-93F6-4849-BA1C-357D45C50AB9},FGV HOLDINGS BERHAD
4.92421,101.10521,3506,FOONG LEE SAWI MINYAK,4.92421,101.10521,unspecified,Not RSPO Certified,PO1000003770,FOONG LEE SAWI MINYAK SDN BHD,Malaysia,Perak,Kuala Kangsar,unspecified,1-Fully Verified,{098AC5E5-0280-4986-892E-A1DEFBE93F3C},FOONG LEE SAWI MINYAK SDN BHD
4.05651,101.13921,3507,LANGKAP,4.05651,101.13921,unspecified,Not RSPO Certified,PO1000003771,GABUNGAN PERUSAHAAN MINYAK LANGKAP SDN BHD,Malaysia,Perak,Hilir Perak,unspecified,1-Fully Verified,{1EEE657B-5876-4D44-8976-23D1B0841B65},JOHAWAKI PLANTATION SDN BHD
5.3752,116.93497,3508,GENTING INDAH,5.3752,116.93497,unspecified,Not RSPO Certified,PO1000003776,GENTING SDC SDN BHD,Malaysia,Sabah,Tongod,unspecified,1-Fully Verified,{21412BD5-1254-4B79-AE3D-D8D1FD0BA7E8},GENTING PLANTATIONS
6.65184,117.44626,3509,GENTING JAMBONGAN,6.65184,117.44626,"RSPO Certified, MB",RSPO Certified,PO1000003777,GENTING SDC SDN BHD,Malaysia,Sabah,Beluran,unspecified,1-Fully Verified,{473563C0-5936-49B8-8C7F-49C4F189F7C2},GENTING PLANTATIONS
5.51802,117.7088,3510,GENTING MEWAH,5.51802,117.7088,"RSPO Certified, MB",RSPO Certified,PO1000003778,GENTING SDC SDN BHD,Malaysia,Sabah,Kinabatangan,unspecified,1-Fully Verified,{45513339-18AB-4DF6-943E-45A0E37C0C22},GENTING PLANTATIONS
5.49011,117.98856,3511,GLOBAL ENTERPRISE,5.49011,117.98856,unspecified,Not RSPO Certified,PO1000003781,GLOBAL ENTERPRISE OIL MILL SDN BHD,Malaysia,Sabah,Kinabatangan,unspecified,1-Fully Verified,{F77F9BB2-5FC6-4BB9-897E-6ECFF823FC7B},GLOBAL ENTERPRISE OIL MILL SDN BHD
0.48703,111.84539,3512,BELIAN,0.48703,111.84539,unspecified,Not RSPO Certified,PO1000003782,PARAMITRA INTERNUSA PRATAMA,Indonesia,Kalimantan Barat,Kapuas Hulu,unspecified,1-Fully Verified,{811A8C6F-5090-47C3-ACE6-F4195B166A89},SINAR MAS
0.40072,111.73071,3513,PERSADA GRAHA MANDIRI,0.40072,111.73071,unspecified,Not RSPO Certified,PO1000003783,PERSADA GRAHA MANDIRI,Indonesia,Kalimantan Barat,Kapuas Hulu,unspecified,2-High Confidence,{3A1F1F58-A884-41A0-A803-D3A4FA4C939E},SINAR MAS
5.13729,118.83798,3514,GOLDEN ELATE,5.13729,118.83798,unspecified,Not RSPO Certified,PO1000003784,GOLDEN ELATE OIL MILL SDN BHD,Malaysia,Sabah,Lahad Datu,unspecified,1-Fully Verified,{D875BBD8-B3B2-45C8-BE52-442E04C8517D},BORNEO PACIFIC (HOLDINGS) SDN BHD
2.89234,102.66272,3515,HAVYS,2.89234,102.66272,unspecified,Not RSPO Certified,PO1000003785,HAVYS OIL MILL SDN BHD,Malaysia,Pahang,Bera,unspecified,2-High Confidence,{67A3ECBA-9531-435D-8080-ED4FABCA589C},HAVYS OIL MILL SDN BHD
2.05869,103.36158,3516,KLUANG,2.05869,103.36158,unspecified,Not RSPO Certified,PO1000003787,HOK HUAT OIL MILL SDN BHD,Malaysia,Johor,Keluang,unspecified,1-Fully Verified,{91923684-2487-4219-BDF3-3A37CAEE8927},HOK HUAT GROUP SDN BHD
5.70636,117.53585,3517,DESA TALISAI,5.70636,117.53585,unspecified,Not RSPO Certified,PO1000003789,IJM EDIBLE OILS SDN BHD,Malaysia,Sabah,Beluran,unspecified,1-Fully Verified,{5628D85A-63FA-4687-AE5B-6D9583830431},IJM PLANTATIONS BERHAD
5.81789,117.86939,3518,MINAT TEGUH,5.81789,117.86939,unspecified,Not RSPO Certified,PO1000003790,IJM EDIBLE OILS SDN BHD,Malaysia,Sabah,Sandakan,unspecified,1-Fully Verified,{1FE4BD04-F809-40D8-9889-E7184322005A},IJM PLANTATIONS BERHAD
6.35182,117.47934,3519,SABANG 2,6.35182,117.47934,unspecified,Not RSPO Certified,PO1000003792,IJM EDIBLE OILS SDN BHD,Malaysia,Sabah,Beluran,unspecified,1-Fully Verified,{3825FC35-C44F-435A-8360-003D3F1C7A25},IJM PLANTATIONS BERHAD
4.79297,117.35361,3520,SERIJAYA INDUSTRI SDN BHD,4.79297,117.35361,unspecified,Not RSPO Certified,PO1000003793,INNOPRISE PLANTATIONS BERHAD,Malaysia,Sabah,Tongod,unspecified,1-Fully Verified,{41973944-1EDA-4701-8406-E9C15672B51D},YAYASAN SABAH GROUP
5.63388,118.12495,3521,SEPAGAYA,5.63388,118.12495,unspecified,Not RSPO Certified,PO1000003795,SAWIT KINABALU SDN BHD,Malaysia,Sabah,Sandakan,unspecified,1-Fully Verified,{8DAE2E57-8302-48FA-A6E6-D8C151F8BB5A},SAWIT KINABALU SDN BHD
5.15006,118.22206,3522,UNICO,5.15006,118.22206,"RSPO Certified, MB",RSPO Certified,PO1000003796,IOI CORPORATION BERHAD,Malaysia,Sabah,Lahad Datu,unspecified,1-Fully Verified,{212ADC92-20DB-494F-BBA5-1D9D1BE99793},IOI CORPORATION
5.41309,118.52933,3523,UNICO DESA,5.41309,118.52933,"RSPO Certified, MB",RSPO Certified,PO1000003797,IOI CORPORATION BERHAD,Malaysia,Sabah,Kinabatangan,unspecified,1-Fully Verified,{73C287EA-F810-42DA-8C0E-5F6531FB1626},IOI CORPORATION
